time,prcp (mm/day),tmax (degrees C),tmin (degrees C),year,month
2012-05-31,21.6,27.469032258064516,15.147419354838709,2012,5
2012-06-30,29.650000000000002,31.727666666666668,17.813,2012,6
2012-07-31,45.25,36.35322580645161,22.23548387096774,2012,7
2012-08-31,65.48,32.346774193548384,18.114516129032257,2012,8
2012-09-30,70.87,25.624666666666666,13.794666666666666,2012,9
2012-10-31,99.52,18.188064516129035,6.63258064516129,2012,10
2013-04-30,217.23,17.53166666666667,5.5296666666666665,2013,4
2013-05-31,202.18,23.029999999999998,12.003870967741936,2013,5
2013-06-30,55.34,28.255,17.596333333333334,2013,6
2013-07-31,66.71000000000001,29.78451612903226,18.65838709677419,2013,7
2013-08-31,99.42,29.31451612903226,18.649354838709677,2013,8
2013-09-30,82.87,27.69633333333333,15.442333333333332,2013,9
2013-10-31,96.64,19.489354838709676,7.5045161290322575,2013,10
2014-04-30,181.28,18.672,6.652,2014,4
2014-05-31,71.6,25.036451612903225,12.885806451612902,2014,5
2014-06-30,122.73,27.983,18.535,2014,6
2014-07-31,47.36,28.72935483870968,17.179032258064513,2014,7
2014-08-31,103.65,30.868709677419353,19.539032258064516,2014,8
2014-09-30,67.00999999999999,25.69633333333333,13.807333333333334,2014,9
2014-10-31,268.21999999999997,20.07,8.83548387096774,2014,10
2015-04-30,92.98,20.512999999999998,8.356333333333334,2015,4
2015-05-31,163.18,23.49258064516129,13.29516129032258,2015,5
2015-06-30,242.29000000000002,28.258333333333333,18.884999999999998,2015,6
2015-07-31,202.5,30.11225806451613,20.663870967741936,2015,7
2015-08-31,93.44,28.896774193548385,17.995806451612903,2015,8
2015-09-30,26.79,28.271333333333335,16.333333333333332,2015,9
2015-10-31,30.759999999999998,20.924516129032256,8.404838709677419,2015,10
2016-04-30,107.28999999999999,20.549,8.093,2016,4
2016-05-31,107.95,23.121935483870967,11.210967741935484,2016,5
2016-06-30,49.68,31.11366666666667,19.360666666666667,2016,6
2016-07-31,222.06,30.653548387096773,20.710967741935484,2016,7
2016-08-31,122.3,29.605483870967742,20.04741935483871,2016,8
2016-09-30,176.19,27.731333333333335,16.477333333333334,2016,9
2016-10-31,46.27,23.0458064516129,11.14,2016,10
2017-04-30,238.59,21.013333333333332,9.036333333333333,2017,4
2017-05-31,206.70000000000002,24.006774193548388,12.222903225806451,2017,5
2017-06-30,101.23,29.33833333333333,17.240333333333336,2017,6
2017-07-31,112.6,31.830967741935485,20.556451612903224,2017,7
2017-08-31,181.88,27.88258064516129,16.998064516129034,2017,8
2017-09-30,27.1,28.118,15.085666666666667,2017,9
2017-10-31,177.76999999999998,20.870645161290323,9.518064516129032,2017,10
2018-04-30,25.17,16.021333333333335,3.1893333333333334,2018,4
2018-05-31,104.83,28.601290322580645,16.936774193548384,2018,5
2018-06-30,111.24000000000001,31.092,20.023333333333333,2018,6
2018-07-31,59.99,31.489032258064515,20.076129032258066,2018,7
2018-08-31,90.53,31.175806451612903,19.855483870967742,2018,8
2018-09-30,49.339999999999996,28.016666666666666,16.694,2018,9
2018-10-31,218.85,19.562903225806455,8.63258064516129,2018,10
2019-04-30,162.54000000000002,20.620333333333335,7.6979999999999995,2019,4
2019-05-31,138.68,23.86225806451613,13.380645161290323,2019,5
2019-06-30,126.06,27.796333333333333,17.082,2019,6
2019-07-31,77.96000000000001,30.708709677419357,20.43032258064516,2019,7
2019-08-31,168.07,29.578709677419354,19.42774193548387,2019,8
2019-09-30,80.06,29.779999999999998,18.700333333333333,2019,9
2019-10-31,188.61999999999998,17.384838709677418,6.946774193548387,2019,10
2020-04-30,106.13,18.10533333333333,5.511333333333334,2020,4
2020-05-31,76.98,21.948709677419355,11.728709677419355,2020,5
2020-06-30,128.15,29.877333333333336,18.390666666666668,2020,6
2020-07-31,135.26,31.449032258064516,21.331612903225807,2020,7
2020-08-31,54.349999999999994,29.48483870967742,18.261612903225807,2020,8
2020-09-30,100.71000000000001,25.755,14.338,2020,9
2020-10-31,78.37,18.051935483870967,6.0761290322580646,2020,10
2021-04-30,150.96,18.787666666666667,6.593,2021,4
2021-05-31,139.06,21.97290322580645,11.81516129032258,2021,5
2021-06-30,211.16,29.906,18.782333333333334,2021,6
2021-07-31,89.48,30.126129032258063,20.118387096774192,2021,7
2021-08-31,78.47,31.583548387096776,20.245483870967742,2021,8
2021-09-30,77.56,29.080666666666666,15.859666666666667,2021,9
2021-10-31,142.68,21.072580645161292,10.63258064516129,2021,10
2022-04-30,124.4,18.46333333333333,5.809666666666667,2022,4
2022-05-31,190.41,24.31709677419355,13.769032258064517,2022,5
2022-06-30,26.43,30.308333333333334,18.678,2022,6
2022-07-31,111.72,32.88967741935484,21.06064516129032,2022,7
2022-08-31,144.69,30.809032258064516,19.687096774193545,2022,8
2022-09-30,36.43,27.504666666666665,14.681333333333333,2022,9
2022-10-31,101.87,20.86064516129032,6.4148387096774195,2022,10
2023-04-30,21.34,20.967333333333332,6.444999999999999,2023,4
2023-05-31,66.02,26.092903225806452,13.196451612903225,2023,5
2023-06-30,43.92,30.892666666666667,17.053,2023,6
2023-07-31,120.48,32.05548387096774,20.08516129032258,2023,7
2023-08-31,163.91,30.177419354838708,20.026129032258062,2023,8
2023-09-30,27.02,28.40266666666667,15.027666666666667,2023,9
2023-10-31,72.15,21.009032258064515,9.128709677419355,2023,10
2024-04-30,169.87,21.14333333333333,8.921666666666665,2024,4
2024-05-31,175.64,25.754193548387097,14.658387096774193,2024,5
2024-06-30,124.89,30.305333333333333,19.189,2024,6
2024-07-31,140.78,29.86193548387097,19.848064516129032,2024,7
2024-08-31,104.54,29.878709677419355,19.22225806451613,2024,8
2024-09-30,50.69,27.459,15.042,2024,9
2024-10-31,37.78,24.70967741935484,8.813225806451612,2024,10
