time,prcp (mm/day),tmax (degrees C),tmin (degrees C),year,month
2021-10-31,31.64,17.049354838709675,6.823548387096774,2021,10
2022-04-30,81.24,9.134333333333332,-0.5660000000000001,2022,4
2022-05-31,79.23,20.825483870967744,8.797096774193548,2022,5
2022-06-30,90.65,25.279999999999998,12.399333333333335,2022,6
2022-07-31,97.13,27.23677419354839,14.893548387096773,2022,7
2022-08-31,155.66,25.69967741935484,14.386129032258063,2022,8
2022-09-30,97.02,21.692333333333334,9.968333333333334,2022,9
2022-10-31,29.520000000000003,15.102903225806452,2.1877419354838707,2022,10
2023-04-30,84.42,12.699333333333334,1.1106666666666667,2023,4
2023-05-31,44.47,21.399354838709677,6.821290322580645,2023,5
2023-06-30,41.57,26.92233333333333,12.872666666666667,2023,6
2023-07-31,81.19,27.55548387096774,13.964516129032258,2023,7
2023-08-31,52.059999999999995,26.73032258064516,14.103870967741937,2023,8
2023-09-30,123.63,23.266666666666666,12.133999999999999,2023,9
2023-10-31,196.22,14.49,4.7454838709677425,2023,10
2024-04-30,141.35000000000002,13.741999999999999,2.055,2024,4
2024-05-31,211.49,21.13516129032258,8.47225806451613,2024,5
2024-06-30,155.42,24.554,13.471,2024,6
2024-07-31,116.25,27.029677419354837,15.107096774193549,2024,7
2024-08-31,132.45000000000002,26.018709677419356,14.664193548387097,2024,8
2024-09-30,78.33,25.554666666666666,10.540333333333333,2024,9
2024-10-31,57.449999999999996,18.36935483870968,3.8332258064516127,2024,10
